2019-02-12 15:18:06,352 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-interpolation/1.6/plexus-interpolation-1.6.pom
2019-02-12 15:18:06,426 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-io/2.0.2/plexus-io-2.0.2.jar
2019-02-12 15:18:06,444 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-io/2.0.2/plexus-io-2.0.2.jar
2019-02-12 15:18:06,468 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-archiver/2.1/plexus-archiver-2.1.jar
2019-02-12 15:18:06,499 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-archiver/2.1/plexus-archiver-2.1.jar
2019-02-12 15:18:06,512 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-interpolation/1.15/plexus-interpolation-1.15.jar
2019-02-12 15:18:06,531 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-interpolation/1.15/plexus-interpolation-1.15.jar
2019-02-12 15:18:06,551 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/com/thoughtworks/xstream/xstream/1.3.1/xstream-1.3.1.jar
2019-02-12 15:18:06,607 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/com/thoughtworks/xstream/xstream/1.3.1/xstream-1.3.1.jar
2019-02-12 15:18:06,627 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/shared/maven-filtering/1.0-beta-2/maven-filtering-1.0-beta-2.jar
2019-02-12 15:18:06,642 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/shared/maven-filtering/1.0-beta-2/maven-filtering-1.0-beta-2.jar
2019-02-12 15:18:08,112 [Worker-87] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /helloworld/src/main/java
2019-02-12 15:18:08,113 [Worker-87] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /helloworld/src/main/resources
2019-02-12 15:18:08,114 [Worker-87] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /helloworld/src/test/java
2019-02-12 15:18:08,114 [Worker-87] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /helloworld/src/test/resources
2019-02-12 15:18:08,114 [Worker-96] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: cn.itcast:helloworld:0.0.1-SNAPSHOT @ F:\record\JavaEE32\helloworld\pom.xml.
2019-02-12 15:18:10,154 [Worker-85] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: cn.itcast:helloworld:0.0.1-SNAPSHOT @ F:\record\JavaEE32\helloworld\pom.xml.
2019-02-12 15:18:10,225 [Worker-85] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-02-12 15:18:10,227 [Worker-85] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-02-12 15:18:10,229 [Worker-85] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-02-12 15:18:10,230 [Worker-85] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-02-12 15:18:11,716 [Worker-99] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: cn.itcast:helloworld:0.0.1-SNAPSHOT @ F:\record\JavaEE32\helloworld\pom.xml.
2019-02-12 15:18:11,764 [Worker-99] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-02-12 15:18:11,767 [Worker-99] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-02-12 15:18:11,768 [Worker-99] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-02-12 15:18:11,769 [Worker-99] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-02-12 15:40:23,531 [Worker-103] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-02-12 15:40:23,532 [Worker-103] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-02-12 15:40:23,533 [Worker-103] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-02-12 15:40:23,534 [Worker-103] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-02-12 15:40:40,629 [Worker-101] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-02-12 15:40:40,632 [Worker-101] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-02-12 15:40:40,634 [Worker-101] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-02-12 15:40:40,636 [Worker-101] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-02-12 15:41:31,487 [Worker-105] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-02-12 15:41:31,488 [Worker-105] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-02-12 15:41:31,489 [Worker-105] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-02-12 15:41:31,489 [Worker-105] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-02-12 15:44:10,622 [Worker-105] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/plugins/maven-compiler-plugin/3.5.1/maven-compiler-plugin-3.5.1.jar
